schemaVersion,recordType,source.name,source.url,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,collectedAt
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09711v1,VFNet: Multi-View Spatio-Temporal Model for Void Fraction Estimation in Gas-Liquid Two-Phase Flow,"Md Adnan Faisal Hossain, Raghav Rajeev, Kumar Nishant, Justin A Weibel, Satish Kumar, Fengqing Zhu",http://arxiv.org/abs/2609.09711v1,,,2026-09-09T04:53:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09708v1,Efficient Graph Neural Networks for Multicarrier Wideband Hybrid Beamforming Optimization,"Beier Li, Mai Vu",http://arxiv.org/abs/2609.09708v1,,,2026-09-09T04:47:20+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09707v1,Which Tokens Should SFT Actually Learn? A Token-Trimming Perspective on Mathematical Reasoning,"Yaning Jia, Chunhui Zhang, Wenxuan Xu, Xingjian Diao, Xiaoyuan Wang, Soroush Vosoughi",http://arxiv.org/abs/2609.09707v1,,,2026-09-09T04:46:15+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09705v1,Cross-Species Animal Re-Identification with Semantic Consistency Learning,"Shuoyi Chen, Yuejia Li, Mang Ye",http://arxiv.org/abs/2609.09705v1,https://github.com/Kemalau/ECCV-26-SCL,0.0,2026-09-09T04:41:01+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09702v1,"Decision Shifts, Lost Label Functionality, and an Inconclusive Grounding Audit in Correctness-Gated Multi-Teacher Distillation",Xiaofei Feng,http://arxiv.org/abs/2609.09702v1,,,2026-09-09T04:39:56+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09698v1,Kernel-Complexity Edge Sanitization for Training-Free Defense against Structural Graph Attacks,"Yaning Jia, Shenyang Deng, Yaoqing Yang, Chiyu Ma, Wenxuan Xu, Soroush Vosoughi",http://arxiv.org/abs/2609.09698v1,https://github.com/karpning/KCScore,,2026-09-09T04:33:09+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09696v1,When Auditors Fabricate: Batch-Size Degradation and Confident Hallucination in LLM Detection of Planted Document Contamination,"Karan Parekh, Sanjana Pendyala Ravinder, Sana Mhapsekar, Medina Maloku",http://arxiv.org/abs/2609.09696v1,,,2026-09-09T04:29:45+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09692v1,CT-SAFR: Safe and Interpretable Chain-of-Thought Reasoning for Autonomous Robots: A Multi-Layered Verification Framework for Trustworthy AI-Driven Robotic Decision Making,Cagri Temel,http://arxiv.org/abs/2609.09692v1,,,2026-09-09T04:15:20+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09691v1,Looped GPT-BERT: Trading Parameters for Computation in Small Language Modeling,"Tingshuo Fan, Hongtao Mu, Tianyu Zhou, Hansen Liu, Tao Ji",http://arxiv.org/abs/2609.09691v1,,,2026-09-09T04:14:23+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09685v1,ALIGN-HOLD: Experience Alignment for Real-Time Hold Control in Large-Scale Ride-Hailing Matching at DiDi,"Zuhao Zhang, Xu Liu, Kai Wan, Zihao Lu, Li Ma, Shuai Li",http://arxiv.org/abs/2609.09685v1,,,2026-09-09T03:59:11+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09684v1,Which Medical Questions Deserve Rationales? Perturbation-Sensitive Selection for Robust QA,"Yuexin Wu, Dayou Yu, Vasile Rus",http://arxiv.org/abs/2609.09684v1,,,2026-09-09T03:58:59+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09682v1,Settling: Equilibrium Inference for Non-Convex Validity Sets,Lyes Saad Saoud,http://arxiv.org/abs/2609.09682v1,,,2026-09-09T03:57:24+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09678v1,Safe to Stop? Risk-Constrained Stopping for Sequential Clinical Diagnosis Agents,"Yuexin Wu, Vasile Rus",http://arxiv.org/abs/2609.09678v1,,,2026-09-09T03:46:53+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09677v1,X2-NativeCursor: Native-Token Text Progress Tracking for Incremental-Text Streaming Codec TTS,"Zehan Liu, Carl Chen, Rime Wen, Kaiqi Fu, Altman Lin, Shawn Qin, Lights Shi, Roy Gan, Hao Wang, Qian Wang",http://arxiv.org/abs/2609.09677v1,https://github.com/X-Square-Robot/X2Streaming-TTS,30.0,2026-09-09T03:46:14+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09676v1,Muon-C: Operator-Aligned Muon for Convolutional Kernels,"Jiaxin Qing, Lexin Li",http://arxiv.org/abs/2609.09676v1,,,2026-09-09T03:45:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09672v1,SEA-SpeechBench: A Large-Scale Multitask Benchmark for Speech Understanding Across Southeast Asia,"Jingyi Liao, Wenyu Zhang, Zhuohan Liu, Yingxu He, Geyu Lin, Xunlong Zou, Shuo Sun, Syed Ali Redha Alsagoff, Ai Ti Aw",http://arxiv.org/abs/2609.09672v1,,,2026-09-09T03:39:18+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09671v1,"Introducing Consort: A Spec-First Agent Framework for Enforced, Test-Driven Development on Live Database Branches",Kevin Hartman,http://arxiv.org/abs/2609.09671v1,,,2026-09-09T03:38:38+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09670v1,Recovering Biomechanical Signals from Missing Keypoints Using Temporal Interpolation in Monocular Gait Analysis,Shubham Jariwala,http://arxiv.org/abs/2609.09670v1,,,2026-09-09T03:37:05+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09664v1,PRAGMA: Evaluating Personalized Guidance with Memory Alignment in Lifelong Conversations,"Hyojeong Yu, Hyukhun Koh, Minsung Kim, Yunah Jang, Kyomin Jung",http://arxiv.org/abs/2609.09664v1,,,2026-09-09T03:31:47+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09662v1,PELM: Power Efficient On-Device LLM Inference with Speculative Decoding and Dynamic Voltage Frequency Scaling,"Weisi Yang, Stephen Xia",http://arxiv.org/abs/2609.09662v1,https://github.com/imec-nu/PELM,4.0,2026-09-09T03:27:51+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09659v1,Cascading Gradient Inversion via LT-Code Inspired Peeling in Federated Learning,"Saeed Shariati, Mohsen Alambardar Meybodi",http://arxiv.org/abs/2609.09659v1,,,2026-09-09T03:17:01+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09657v1,RESCUE-BENCH: Towards Relation-Aware Multi-Party Emotional Support Conversation Systems,"Haichuan Hu, Yang Xiao, Mingni Tang, Jiawen Duan, Quanjun Zhang, Congqing He, Hao Zhang, Jiashuo Wang, Johan F. Hoorn, Wenjie Li",http://arxiv.org/abs/2609.09657v1,,,2026-09-09T03:14:13+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09656v1,Why Learning Rediscovers the Closed-Form Diagonal Regularizer,"Jeahn Han, Pyojin Kim",http://arxiv.org/abs/2609.09656v1,,,2026-09-09T03:10:42+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09647v1,Black-Box Red Teaming of Agentic AI: A Taxonomy-Driven Framework for Automated Risk Discovery,"Divyanshu Kumar, Nitin Aravind Birur, Tanay Baswa, Sahil Agarwal, Prashanth Harshangi",http://arxiv.org/abs/2609.09647v1,,,2026-09-09T03:00:25+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09646v1,RobustSGPO: Search-Space Control for Agent Harness Evolution,"Zibo Zhao, Jijun Shi, Mo Zhou, Zhongyuan Wang, Shifu Bie, Yunfei Zhang, Xuanting Zhou, Xiangyu Wu, Bin Liu, Ruiming Tang, Wenwu Ou, Kun Gai",http://arxiv.org/abs/2609.09646v1,,,2026-09-09T03:00:03+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09634v1,LightMedSeg-ISLES: Stroke Lesion Segmentation with 81x Fewer Parameters than nnU-Net,"Giorgi Nikvashvili, Hanxue Gu, Jie Bao, Kang Wang, Yang Yang",http://arxiv.org/abs/2609.09634v1,,,2026-09-09T02:49:58+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09628v1,Who Are They to Each Other? Multi-Agent Reasoning for Speaker Relationship Inference,"Yaohan Guan, Yen-Ju Lu, Yuzhe Wang, Junhyeok Lee, Jesus Villalba, Laureano Moro Velazquez, Thomas Thebaud, Najim Dehak",http://arxiv.org/abs/2609.09628v1,,,2026-09-09T02:40:02+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09627v1,Seven Sources of Physical AI Capability Formation,Gang Chen,http://arxiv.org/abs/2609.09627v1,,,2026-09-09T02:38:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09626v1,Hyperbolic Geometry for Open-World Object Detection in Remote Sensing Imagery,"Wuzhou Li, Jiawei Zhou, Shenghang Wang, Xiang Li",http://arxiv.org/abs/2609.09626v1,,,2026-09-09T02:37:02+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09625v1,From State Synchronization to Cognitive Self-Evolution: An Operational Architecture for Cognitive Digital Twins,"Haoran Gao, An Li, Zhen Li, Jun Cai",http://arxiv.org/abs/2609.09625v1,,,2026-09-09T02:36:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09610v1,Marker-free eye-gaze estimation using a single image and depth from defocus,"David Hurtubise-Martin, Feriel Fass, Djemel Ziou, Marie-Flavie Auclair-Fortier",http://arxiv.org/abs/2609.09610v1,,,2026-09-09T02:07:40+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09606v1,RouteBridge: Reliability-Routed Bidirectional Distillation Between Neural Radiance Fields and 3D Gaussian Splatting,"YuanHang Wang, Xin Cao",http://arxiv.org/abs/2609.09606v1,,,2026-09-09T02:00:17+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09604v1,Watermarks Without Verification: AI Text Watermarking After the EU AI Act,"Alexander Nemecek, Vipin Chaudhary, Erman Ayday",http://arxiv.org/abs/2609.09604v1,,,2026-09-09T01:56:17+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09597v1,"Compact Visuotactile World Models for Lifting: Prediction, Reward Alignment, and Force Constraints","Qinzhen Ma, Sida Peng",http://arxiv.org/abs/2609.09597v1,,,2026-09-09T01:50:54+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09595v1,Teacher Geometry Shapes Learnability in Teacher-Student Networks,"Kai J. Sandbrink, Flavio Martinelli, Alexander van Meegen, Wulfram Gerstner, Johanni Brea",http://arxiv.org/abs/2609.09595v1,,,2026-09-09T01:44:23+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09591v1,Modality-Decoupled Federated Learning for Privacy-Preserving Embodied Intelligence in 6G,"Zhuodong Liu, Xiangyu Li, Chunhong Yuan, Hongyang Du, Bodong Shang, Qingqing Wu, Tony Q. S. Quek, Mohsen Guizani",http://arxiv.org/abs/2609.09591v1,,,2026-09-09T01:36:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09589v1,A Function-Space Approach to the Statistical Mechanics of Learning Dynamics,"Yizhou Zhang, Weichen Wu, Lun Du, Zhengjie Miao",http://arxiv.org/abs/2609.09589v1,,,2026-09-09T01:30:14+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09586v1,Distillation of Synthetic Data for Time Series Foundation Models,"Niloy Biswas, Noureddine El Karoui",http://arxiv.org/abs/2609.09586v1,,,2026-09-09T01:15:46+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09578v1,CityPlanner: A Sandbox Agent for Executable Urban Planning,"Wentao Zhang, Jingyuan Wang, Zetong Zhou, Yifan Yang, Wenrui Wang",http://arxiv.org/abs/2609.09578v1,,,2026-09-09T00:59:36+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09577v1,Myocardial Strain Drift Correction in Deep Learning Based Ultrasound Tracking,"Thierry Judge, Nicolas Duchateau, Andreas Østvik, Havard Dalen, Bjørnar Grenne, Pierre-Yves Courand, Lasse Lovstakken, Pierre-Marc Jodoin, Olivier Bernard",http://arxiv.org/abs/2609.09577v1,,,2026-09-09T00:58:08+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09575v1,Beyond Top Words: MonoTM for Topic Modeling with Interpretable Monosemantic Features,"Una Joh, Bei Yu",http://arxiv.org/abs/2609.09575v1,,,2026-09-09T00:54:46+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09573v1,Geometric organization of olfactory descriptor data in the Poincaré disk,"Aniss Aiman Medbouhi, Farzaneh Taleb, Giovanni Luca Marchetti, Danica Kragic",http://arxiv.org/abs/2609.09573v1,,,2026-09-09T00:54:34+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09572v1,Learning with Synthetic Data via SGD in High-Dimensional Linear Regression,"Jichu li, Difan Zou",http://arxiv.org/abs/2609.09572v1,,,2026-09-09T00:53:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09569v1,Reproducing Omitted Temporal Expressions in Japanese News for Retrieval-Augmented Applications,"Tomoaki Yasuda, Shotaro Ishihara",http://arxiv.org/abs/2609.09569v1,,,2026-09-09T00:49:27+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09567v1,Positional task conditioning for scalable defect detection across product families in large product catalogs,"Soham Satyadharma, Gabriel Roccabruna, Suleiman A. Khan",http://arxiv.org/abs/2609.09567v1,,,2026-09-09T00:48:18+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09565v1,Multi-Agent Agentic Graph Learning via Structural Signatures,"Liang Qu, Jianxin Li, Hua Wang",http://arxiv.org/abs/2609.09565v1,,,2026-09-09T00:43:45+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09564v1,Robust Industrial Cyber Physical Classification Using Neuromorphic Temporal Embeddings and Hybrid SNN XGBoost Under Machine Unlearning Attacks,"Ammar Kamoona, Sajad Koushkbaghi, Mahdi Jalili, Peter McTaggart, Xinghuo Yu",http://arxiv.org/abs/2609.09564v1,,,2026-09-09T00:43:44+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09561v1,Towards Automatic Evolution Tree Generation from Citation Graphs,"Zexing Zhao, Yuntong Hu, Liang Zhao",http://arxiv.org/abs/2609.09561v1,,,2026-09-09T00:37:48+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09560v1,"The Vibe Shift in Software Engineering: Evaluating AI-Led Conversational Programming for Performance, Cognition, and Responsible Adoption","Sales G. Aribe, Louie Jay S. Labastida",http://arxiv.org/abs/2609.09560v1,,,2026-09-09T00:33:17+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09556v1,High-probability guarantees for linear accessibility in feature superposition,Enrico Vompa,http://arxiv.org/abs/2609.09556v1,,,2026-09-09T00:26:35+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09554v1,BuzzASR: A Swarm of 100+ Monolingual Speech Recognition Models,"Shivam Singh, Aditya Yadavalli, Catherine Arnett, Alex Warstadt",http://arxiv.org/abs/2609.09554v1,,,2026-09-09T00:18:08+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09553v1,Arbitrary Cipher Attacks Against Large Language Models Do Not Require Fine-Tuning,Thomas Rivasseau,http://arxiv.org/abs/2609.09553v1,,,2026-09-09T00:16:53+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09552v1,TEFM: Token-Efficient Faithful Modeling for Structured Data,"Zhichao Hou, Lingdao Sha, Xueyu Mao, Yang Liu, Peijie Qiu, Rui Song",http://arxiv.org/abs/2609.09552v1,,,2026-09-09T00:14:29+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09551v1,An Efficient and Effective Agentic Group Shilling Attack on Recommender Systems,"Quoc Viet Nguyen, Trinh Pham, Viet Huynh, Hongzhi Yin, Quoc Viet Hung Nguyen, Bay Vo, Thanh Tam Nguyen",http://arxiv.org/abs/2609.09551v1,https://github.com/phkhanhtrinh23/AGAS,2.0,2026-09-09T00:14:03+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09547v1,A Statistical Approach to Estimating Sample Size of Machine Learning Models,"Dat Phan-Trong, Sunil Gupta, Svetha Venkatesh",http://arxiv.org/abs/2609.09547v1,,,2026-09-09T00:03:02+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09536v1,Differentially Private Average Treatment Effect Estimation by Propensity Score Blocking,"Duncan Stewardson, Grayson W. White, Adam Groce",http://arxiv.org/abs/2609.09536v1,,,2026-09-08T23:30:41+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09528v1,MotionBlind: Probing the Illusion of Motion Understanding in Video-LLMs,"Dhairya Bhatia, Bishoy Galoaa, Oliver Fritsche, Shahid Kamal, Muhammad Obaidullah Abdul Salam, Umer Saleem, Om Rastogi, Frania Felix Chettiar, Nesli Erdogmus, Sarah Ostadabbas",http://arxiv.org/abs/2609.09528v1,,,2026-09-08T23:15:20+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09524v1,Oracle Complexity of Stochastic Fixed-Point Equations with Nonexpansive Maps,"Jelena Diakonikolas, Cristóbal Guzmán, David Martínez-Rubio",http://arxiv.org/abs/2609.09524v1,,,2026-09-08T23:09:39+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09513v1,"AnimalLift: Reconstructing Animatable 3D Animals from a Single Image by Learning Canonical Shape, Texture, and Fur Maps","Chunyi Sun, Ruyi Zha, Weijian Deng, Junlin Han, Dylan Campbell, Stephen Gould",http://arxiv.org/abs/2609.09513v1,,,2026-09-08T22:55:46+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09511v1,Adaptive Distributed Physical-Layer Authentication and Attack Detection in 6G Non-Terrestrial Networks via Causal Meta-Learning,"Parsa Rajabi, Mohammad Reza Abedi, Nader Mokari, Paeiz Azmi, Halim Yanikomeroglu",http://arxiv.org/abs/2609.09511v1,,,2026-09-08T22:53:32+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09510v1,CHIMERA Challenge Task 2 and 3: Response Subtypes Classification and Progression Survival Prediction in Bladder Cancer Patients using Multimodal Datasets,"Catherine Chia, Tongjie Wang, Robert Spaans, Maryam Mohammadlou, Farbod Khoraminia, J. Alberto Nakauma-González, Adam Kowalewski, Parandzem Khachatryan, Domingos Oliveira, Khrystyna Faryna, CHIMERA Challenge Consortium, Marlies Wakkee, Sita Vermeulen, Tahlita Zuiverloon, Nadieh Khalili",http://arxiv.org/abs/2609.09510v1,,,2026-09-08T22:52:55+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09507v1,RoMa-$Ω$: What Feed-Forward 3D Models Know About Image Matching,"David Nordström, Xinyue Zhang, Thibaut Loiseau, Vincent Lepetit, Fredrik Kahl",http://arxiv.org/abs/2609.09507v1,,,2026-09-08T22:50:46+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09504v1,Inductive Biases in Field-Level Cosmological Inference from Galaxy Catalogs,"James O. Baldwin, Shy Genel, Francisco Villaescusa-Navarro",http://arxiv.org/abs/2609.09504v1,,,2026-09-08T22:38:38+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09502v1,Recovery Theory for Projected Power Iterations in Permutation Synchronization,"Vahan Huroyan, Gilad Lerman",http://arxiv.org/abs/2609.09502v1,,,2026-09-08T22:32:12+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09496v1,The Mutations of Machine Speech,Mauricio Figueroa,http://arxiv.org/abs/2609.09496v1,,,2026-09-08T22:23:38+00:00,2026-09-10T07:40:39.821749+00:00
1.0,RESEARCH_PAPER,Arxiv / Papers with Code,http://arxiv.org/abs/2609.09491v1,Learning Global Camera Poses from Noisy View-Graphs for Structure from Motion,"Fadi Khatib, Meirav Galun, Ronen Basri",http://arxiv.org/abs/2609.09491v1,,,2026-09-08T22:14:03+00:00,2026-09-10T07:40:39.821749+00:00
